product_id,product_slug,product_title,short_desc,long_desc,product_type,featured,active,categories,images,variant_id,sku,price,sale_price,sale_start,sale_end,currency,stock,weight,ean,is_digital,variant_active,options,original_images
1938,proteus-fitness-jackshirt,"Proteus Fitness Jackshirt",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mj12-black_main.jpg,2257,MJ12-M-Orange,45.00,,,,EUR,100,0.000,,0,1,Size:M|Color:Orange,
1938,proteus-fitness-jackshirt,"Proteus Fitness Jackshirt",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mj12-black_main.jpg,2258,MJ12-S-Black,45.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Black,
1938,proteus-fitness-jackshirt,"Proteus Fitness Jackshirt",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mj12-black_main.jpg,2259,MJ12-S-Blue,45.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Blue,
1938,proteus-fitness-jackshirt,"Proteus Fitness Jackshirt",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mj12-black_main.jpg,2260,MJ12-S-Orange,45.00,,,,EUR,100,0.000,,0,1,Size:S|Color:Orange,
1938,proteus-fitness-jackshirt,"Proteus Fitness Jackshirt",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mj12-black_main.jpg,2261,MJ12-XL-Black,45.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Black,
1938,proteus-fitness-jackshirt,"Proteus Fitness Jackshirt",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mj12-black_main.jpg,2262,MJ12-XL-Blue,45.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Blue,
1938,proteus-fitness-jackshirt,"Proteus Fitness Jackshirt",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mj12-black_main.jpg,2263,MJ12-XL-Orange,45.00,,,,EUR,100,0.000,,0,1,Size:XL|Color:Orange,
1938,proteus-fitness-jackshirt,"Proteus Fitness Jackshirt",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mj12-black_main.jpg,2264,MJ12-XS-Black,45.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Black,
1938,proteus-fitness-jackshirt,"Proteus Fitness Jackshirt",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mj12-black_main.jpg,2265,MJ12-XS-Blue,45.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Blue,
1938,proteus-fitness-jackshirt,"Proteus Fitness Jackshirt",,,physical,0,1,Jackets,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mj12-black_main.jpg,2266,MJ12-XS-Orange,45.00,,,,EUR,100,0.000,,0,1,Size:XS|Color:Orange,
1939,caesar-warm-up-pant,"Caesar Warm-Up Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp01-black_main.jpg,2267,MP01-32-Black,35.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Black,
1939,caesar-warm-up-pant,"Caesar Warm-Up Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp01-black_main.jpg,2268,MP01-32-Gray,35.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Gray,
1939,caesar-warm-up-pant,"Caesar Warm-Up Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp01-black_main.jpg,2269,MP01-32-Purple,35.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Purple,
1939,caesar-warm-up-pant,"Caesar Warm-Up Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp01-black_main.jpg,2270,MP01-33-Black,35.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Black,
1939,caesar-warm-up-pant,"Caesar Warm-Up Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp01-black_main.jpg,2271,MP01-33-Gray,35.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Gray,
1939,caesar-warm-up-pant,"Caesar Warm-Up Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp01-black_main.jpg,2272,MP01-33-Purple,35.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Purple,
1939,caesar-warm-up-pant,"Caesar Warm-Up Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp01-black_main.jpg,2273,MP01-34-Black,35.00,,,,EUR,100,0.000,,0,1,Size:34|Color:Black,
1939,caesar-warm-up-pant,"Caesar Warm-Up Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp01-black_main.jpg,2274,MP01-34-Gray,35.00,,,,EUR,100,0.000,,0,1,Size:34|Color:Gray,
1939,caesar-warm-up-pant,"Caesar Warm-Up Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp01-black_main.jpg,2275,MP01-34-Purple,35.00,,,,EUR,100,0.000,,0,1,Size:34|Color:Purple,
1939,caesar-warm-up-pant,"Caesar Warm-Up Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp01-black_main.jpg,2276,MP01-36-Black,35.00,,,,EUR,100,0.000,,0,1,Size:36|Color:Black,
1939,caesar-warm-up-pant,"Caesar Warm-Up Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp01-black_main.jpg,2277,MP01-36-Gray,35.00,,,,EUR,100,0.000,,0,1,Size:36|Color:Gray,
1939,caesar-warm-up-pant,"Caesar Warm-Up Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp01-black_main.jpg,2278,MP01-36-Purple,35.00,,,,EUR,100,0.000,,0,1,Size:36|Color:Purple,
1940,viktor-lumatech-trade-pant,"Viktor LumaTech&trade; Pant",,,physical,0,1,"Clothing,Pants,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp02-blue_main.jpg,2279,MP02-32-Blue,46.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Blue,
1940,viktor-lumatech-trade-pant,"Viktor LumaTech&trade; Pant",,,physical,0,1,"Clothing,Pants,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp02-blue_main.jpg,2280,MP02-32-Gray,46.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Gray,
1941,viktor-lumatech-trade-pant-32-red,"Viktor LumaTech&trade; Pant-32-Red",,,physical,0,1,"Clothing,Pants,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp02-red_main.jpg,2281,MP02-32-Red,46.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Red,
1941,viktor-lumatech-trade-pant-32-red,"Viktor LumaTech&trade; Pant-32-Red",,,physical,0,1,"Clothing,Pants,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp02-red_main.jpg,2282,MP02-33-Blue,46.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Blue,
1941,viktor-lumatech-trade-pant-32-red,"Viktor LumaTech&trade; Pant-32-Red",,,physical,0,1,"Clothing,Pants,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp02-red_main.jpg,2283,MP02-33-Gray,46.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Gray,
1941,viktor-lumatech-trade-pant-32-red,"Viktor LumaTech&trade; Pant-32-Red",,,physical,0,1,"Clothing,Pants,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp02-red_main.jpg,2284,MP02-33-Red,46.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Red,
1941,viktor-lumatech-trade-pant-32-red,"Viktor LumaTech&trade; Pant-32-Red",,,physical,0,1,"Clothing,Pants,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp02-red_main.jpg,2285,MP02-34-Blue,46.00,,,,EUR,100,0.000,,0,1,Size:34|Color:Blue,
1941,viktor-lumatech-trade-pant-32-red,"Viktor LumaTech&trade; Pant-32-Red",,,physical,0,1,"Clothing,Pants,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp02-red_main.jpg,2286,MP02-34-Gray,46.00,,,,EUR,100,0.000,,0,1,Size:34|Color:Gray,
1941,viktor-lumatech-trade-pant-32-red,"Viktor LumaTech&trade; Pant-32-Red",,,physical,0,1,"Clothing,Pants,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp02-red_main.jpg,2287,MP02-34-Red,46.00,,,,EUR,100,0.000,,0,1,Size:34|Color:Red,
1941,viktor-lumatech-trade-pant-32-red,"Viktor LumaTech&trade; Pant-32-Red",,,physical,0,1,"Clothing,Pants,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp02-red_main.jpg,2288,MP02-36-Blue,46.00,,,,EUR,100,0.000,,0,1,Size:36|Color:Blue,
1941,viktor-lumatech-trade-pant-32-red,"Viktor LumaTech&trade; Pant-32-Red",,,physical,0,1,"Clothing,Pants,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp02-red_main.jpg,2289,MP02-36-Gray,46.00,,,,EUR,100,0.000,,0,1,Size:36|Color:Gray,
1941,viktor-lumatech-trade-pant-32-red,"Viktor LumaTech&trade; Pant-32-Red",,,physical,0,1,"Clothing,Pants,Performance Fabrics",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp02-red_main.jpg,2290,MP02-36-Red,46.00,,,,EUR,100,0.000,,0,1,Size:36|Color:Red,
1942,geo-insulated-jogging-pant,"Geo Insulated Jogging Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp03-blue_main.jpg,2291,MP03-32-Blue,51.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Blue,
1942,geo-insulated-jogging-pant,"Geo Insulated Jogging Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp03-blue_main.jpg,2292,MP03-32-Green,51.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Green,
1942,geo-insulated-jogging-pant,"Geo Insulated Jogging Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp03-blue_main.jpg,2293,MP03-32-Red,51.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Red,
1942,geo-insulated-jogging-pant,"Geo Insulated Jogging Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp03-blue_main.jpg,2294,MP03-33-Blue,51.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Blue,
1942,geo-insulated-jogging-pant,"Geo Insulated Jogging Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp03-blue_main.jpg,2295,MP03-33-Green,51.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Green,
1942,geo-insulated-jogging-pant,"Geo Insulated Jogging Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp03-blue_main.jpg,2296,MP03-33-Red,51.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Red,
1942,geo-insulated-jogging-pant,"Geo Insulated Jogging Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp03-blue_main.jpg,2297,MP03-34-Blue,51.00,,,,EUR,100,0.000,,0,1,Size:34|Color:Blue,
1942,geo-insulated-jogging-pant,"Geo Insulated Jogging Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp03-blue_main.jpg,2298,MP03-34-Green,51.00,,,,EUR,100,0.000,,0,1,Size:34|Color:Green,
1942,geo-insulated-jogging-pant,"Geo Insulated Jogging Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp03-blue_main.jpg,2299,MP03-34-Red,51.00,,,,EUR,100,0.000,,0,1,Size:34|Color:Red,
1942,geo-insulated-jogging-pant,"Geo Insulated Jogging Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp03-blue_main.jpg,2300,MP03-36-Blue,51.00,,,,EUR,100,0.000,,0,1,Size:36|Color:Blue,
1942,geo-insulated-jogging-pant,"Geo Insulated Jogging Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp03-blue_main.jpg,2301,MP03-36-Green,51.00,,,,EUR,100,0.000,,0,1,Size:36|Color:Green,
1942,geo-insulated-jogging-pant,"Geo Insulated Jogging Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp03-blue_main.jpg,2302,MP03-36-Red,51.00,,,,EUR,100,0.000,,0,1,Size:36|Color:Red,
1943,supernova-sport-pant,"Supernova Sport Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp04-black_main.jpg,2303,MP04-32-Black,45.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Black,
1943,supernova-sport-pant,"Supernova Sport Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp04-black_main.jpg,2304,MP04-32-Gray,45.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Gray,
1943,supernova-sport-pant,"Supernova Sport Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp04-black_main.jpg,2305,MP04-32-Green,45.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Green,
1943,supernova-sport-pant,"Supernova Sport Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp04-black_main.jpg,2306,MP04-33-Black,45.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Black,
1943,supernova-sport-pant,"Supernova Sport Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp04-black_main.jpg,2307,MP04-33-Gray,45.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Gray,
1943,supernova-sport-pant,"Supernova Sport Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp04-black_main.jpg,2308,MP04-33-Green,45.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Green,
1943,supernova-sport-pant,"Supernova Sport Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp04-black_main.jpg,2309,MP04-34-Black,45.00,,,,EUR,100,0.000,,0,1,Size:34|Color:Black,
1943,supernova-sport-pant,"Supernova Sport Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp04-black_main.jpg,2310,MP04-34-Gray,45.00,,,,EUR,100,0.000,,0,1,Size:34|Color:Gray,
1943,supernova-sport-pant,"Supernova Sport Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp04-black_main.jpg,2311,MP04-34-Green,45.00,,,,EUR,100,0.000,,0,1,Size:34|Color:Green,
1943,supernova-sport-pant,"Supernova Sport Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp04-black_main.jpg,2312,MP04-36-Black,45.00,,,,EUR,100,0.000,,0,1,Size:36|Color:Black,
1943,supernova-sport-pant,"Supernova Sport Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp04-black_main.jpg,2313,MP04-36-Gray,45.00,,,,EUR,100,0.000,,0,1,Size:36|Color:Gray,
1943,supernova-sport-pant,"Supernova Sport Pant",,,physical,0,1,"Clothing,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp04-black_main.jpg,2314,MP04-36-Green,45.00,,,,EUR,100,0.000,,0,1,Size:36|Color:Green,
1944,kratos-gym-pant,"Kratos Gym Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp05-black_main.jpg,2315,MP05-32-Black,57.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Black,
1944,kratos-gym-pant,"Kratos Gym Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp05-black_main.jpg,2316,MP05-32-Blue,57.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Blue,
1944,kratos-gym-pant,"Kratos Gym Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp05-black_main.jpg,2317,MP05-32-Green,57.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Green,
1944,kratos-gym-pant,"Kratos Gym Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp05-black_main.jpg,2318,MP05-33-Black,57.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Black,
1944,kratos-gym-pant,"Kratos Gym Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp05-black_main.jpg,2319,MP05-33-Blue,57.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Blue,
1944,kratos-gym-pant,"Kratos Gym Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp05-black_main.jpg,2320,MP05-33-Green,57.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Green,
1944,kratos-gym-pant,"Kratos Gym Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp05-black_main.jpg,2321,MP05-34-Black,57.00,,,,EUR,100,0.000,,0,1,Size:34|Color:Black,
1944,kratos-gym-pant,"Kratos Gym Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp05-black_main.jpg,2322,MP05-34-Blue,57.00,,,,EUR,100,0.000,,0,1,Size:34|Color:Blue,
1944,kratos-gym-pant,"Kratos Gym Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp05-black_main.jpg,2323,MP05-34-Green,57.00,,,,EUR,100,0.000,,0,1,Size:34|Color:Green,
1944,kratos-gym-pant,"Kratos Gym Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp05-black_main.jpg,2324,MP05-36-Black,57.00,,,,EUR,100,0.000,,0,1,Size:36|Color:Black,
1944,kratos-gym-pant,"Kratos Gym Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp05-black_main.jpg,2325,MP05-36-Blue,57.00,,,,EUR,100,0.000,,0,1,Size:36|Color:Blue,
1944,kratos-gym-pant,"Kratos Gym Pant",,,physical,0,1,"Clothing,New Luma Yoga Collection,Pants",https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp05-black_main.jpg,2326,MP05-36-Green,57.00,,,,EUR,100,0.000,,0,1,Size:36|Color:Green,
1945,mithra-warmup-pant-32-gray,"Mithra Warmup Pant-32-Gray",,,physical,0,1,"Clothing,Eco Friendly,Pants","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_back.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_outfit.jpg",2327,MP06-32-Gray,28.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Gray,
1945,mithra-warmup-pant-32-gray,"Mithra Warmup Pant-32-Gray",,,physical,0,1,"Clothing,Eco Friendly,Pants","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_back.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_outfit.jpg",2328,MP06-32-Green,28.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Green,
1945,mithra-warmup-pant-32-gray,"Mithra Warmup Pant-32-Gray",,,physical,0,1,"Clothing,Eco Friendly,Pants","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_back.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_outfit.jpg",2329,MP06-32-Orange,28.00,,,,EUR,100,0.000,,0,1,Size:32|Color:Orange,
1945,mithra-warmup-pant-32-gray,"Mithra Warmup Pant-32-Gray",,,physical,0,1,"Clothing,Eco Friendly,Pants","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_back.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_outfit.jpg",2330,MP06-33-Gray,28.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Gray,
1945,mithra-warmup-pant-32-gray,"Mithra Warmup Pant-32-Gray",,,physical,0,1,"Clothing,Eco Friendly,Pants","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_back.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_outfit.jpg",2331,MP06-33-Green,28.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Green,
1945,mithra-warmup-pant-32-gray,"Mithra Warmup Pant-32-Gray",,,physical,0,1,"Clothing,Eco Friendly,Pants","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_back.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_outfit.jpg",2332,MP06-33-Orange,28.00,,,,EUR,100,0.000,,0,1,Size:33|Color:Orange,
1945,mithra-warmup-pant-32-gray,"Mithra Warmup Pant-32-Gray",,,physical,0,1,"Clothing,Eco Friendly,Pants","https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_main.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_back.jpg,https://github.com/iconicwp/woocommerce-sample-data/raw/main/images/mp06-gray_outfit.jpg",2333,MP06-34-Gray,28.00,,,,EUR,100,0.000,,0,1,Size:34|Color:Gray,
